video_id,video_title,comment_id,author,comment,likes,published_at,sentiment
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgxhYyWhHaPfBBYIXSx4AaABAg,@elmahyrakanayori6016,"Selalu ada resiko yang harus ditanggung sama pembuat kebijakan saat bikin program, gw ingetin ya dulu Sukarno maksa bikin monas saat indo inflasi, n ada proyek hambalang n proyek2 mangkrak besar lain yg terekam , apa bedanya semua dengan IKN n Whoos ?!? Dan hasilnya apa ? Yg banyak ditangkap malah bawah2nya doang kan dr dulu termasuk MBG ini juga kan ?!? Gw ngga bilang semua proyek itu buruk tapi cara eksekusinya yang ""maksa n imperfect"" 
Dan otomatis jadi tanggungan pemimpin selanjudnya, soal siapa yg paling bertanggung jawab itu kan lihat garis legislatif yudikatif dan pemegang acc kran keuangan dan evaluatornya. Menurut gw Partai n DPR sebelum Presiden2nya.. dan aparat2 hukum pendukungnya.
Dan lagi2 lagi2 ada non writen rules di protecular safety guard for president, yaitu : Tidak boleh ada kekosongan Jabatan kepresidenan selagi ada pion yg harus dikorbankan maka itu lebih baik.",0,2025-11-18T01:55:36Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugz4ezFUSoL8ZguVls94AaABAg,@DiskusihukumIndonesia,"Saya orang Bandung dan saya merasakan manfaat daei whoose... Yg masalah mark up nya kalau ada bukan whoose nya Boss... Jgn bilang sebelumnya semua moda transportasi lengkap, ini soal waktu... Lu kadamg kadang buat konten ngaco...",0,2025-11-18T01:25:25Z,positive
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgwTOTPv6xgfHxMPKh94AaABAg,@SyaharuddinUdin-p9m,Uang yg di bayarkan utang. Mudah mudahan bukan uang Rakyat. Dan kasusnya harus di usut. Siapapun oknumnya yg terglibat. Harus di Tangkap rampas harta kekayaannya.,0,2025-11-17T22:10:39Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugw_mFWYe4YZ4-g8-i14AaABAg,@wempisihombing5128,Siapa Perencana nya  dimana KPK bunga Mekar di Cina,0,2025-11-17T19:17:43Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugx9l7YXqUY0yPersKt4AaABAg,@omsimon-k6k,Tak ada yg ditangkap karena mereka penguasa,0,2025-11-17T13:58:10Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgzU318FG6AgNcM1LIt4AaABAg,@naniesshintawati1701,"Apa sih susahnya panggil jkw
Kok Semua dibikin gaduh
Ijazah,  Tom lembeng,  Yakut,  Judol, PIK2, whoosh... 
Kenapa kok Semua suruh tebak2 an",0,2025-11-17T04:32:37Z,neutral
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgzpaG6tINf5dybp57p4AaABAg,@hero5977,"kawan office sya baru pulang dr indonesia... dia cuba naik whoosh ni dr jkrta ke bandung dan bandung ke jkrta.

dia kata bestttt gilerrrr whoosh ni. tiket nye juga murah dan selesa.. 

hebattt indonesia ni.. negara kami malaysia masih lrt, mrt, erl dan monorel... kalu jarak jauh komuter je.. 

sya pun nk coba naik whoosh ni satu hari nnti. 
indon ni semakin maju ya.. hrp malaysia dpt bljr dr indo.",0,2025-11-17T02:04:59Z,positive
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgzjvIrZIpfEtG84GqV4AaABAg,@syarifuddingmone7125,Semua yg terlibat baik pimpinan maupun bawahan harus di tangkap,0,2025-11-16T15:17:59Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugw_az5e2nHY8ae8nSB4AaABAg,@hariseffendi1896,Dulu orang solo memuji melebihi memuji Tuhan tapi sekarang ini malah rakyat Indonesia terutama masarakat solo yang berteriak klau mulyono itu tidak becus memimpin Indonesia,0,2025-11-16T15:01:54Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugy_LPUtbzKo-fAjYEV4AaABAg,@gogosinaga1463,Menutmu siapa Raymond?,0,2025-11-16T12:26:38Z,neutral
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgxrqtuhBNa0WsPGtKB4AaABAg,@kisahanabul,"Pihak ahlinya aja menolak dan ga setuju, malah terus dipaksakan. Nahkan tinggal tunggu kehancurannya aja",0,2025-11-16T06:56:37Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgzoyY8b5cCNNQHE1RF4AaABAg,@tionormanw,"Mantul itu, semoga di dengar sama  pihak terkait dan dipertimbangkan utk jadi stafsus",0,2025-11-16T05:54:05Z,neutral
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugy7CxGoOij26f4KP3J4AaABAg,@partidobo3245,Maka nya pak prabowo jangan muji2 jokowi korupsi 118 triliun spa yg harus di banggain fati jokowi pak prbowo jokowi itu jjahat bukan bela rakya pak prabowo malah muji.joko wi,0,2025-11-16T05:16:29Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgxjE0kZVyYwDfjdrIV4AaABAg,@ferdirif2064,paling efisienshinkansen ngelink kemana-mana,0,2025-11-16T04:40:26Z,neutral
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgzG_mmYhXChVapDRdN4AaABAg,@KosimSanja-b3j,Jadi panjaang permasalahan..kasian rakyat ujung2nya perang..,0,2025-11-16T02:41:46Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgydYgbgctr9-kkFEAZ4AaABAg,@Owzan0909,"Mungkin lebih berguna d dirasakan rakyak kalau dibangun kereta Sumatra, kalimantan, Sulawesi d papau untuk kemeratasn.... Jgn cuma dijawa saja.",0,2025-11-15T13:58:15Z,neutral
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgwfLWTdCYIHwnctyAx4AaABAg,@AhmadCarita-xx3qv,Yg di tangkap & di hukum jokodok,0,2025-11-15T09:53:25Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgzTw6If6-8JsxwX3ml4AaABAg,@CiptoSantosa,"Yang wajib bayar hutang KCIC ya jokowi + lbp dong mereka aktornya KCIC, udah sangat gampang statemen lbp menerima proyek KCIC barang udah busuk, tapi tetap lanjut dibangun, mestinya cari busuknya dimana, tangkap jokowi + lbp adili kedua orang itu paksa bayar hutang KCIC samai 60 thn, bila tidak paksa lunasi hutang KCIC toh hartanya 274 T, itu jabatan mentri jkw, gimana klo presidennya pastinya berkali kali lipat harta LBP DONGGG !!!!!😊😅😮😢🎉😂❤",1,2025-11-15T09:36:20Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgxDySATh2cAugFHEc14AaABAg,@wildanwildan842,Gampang kalo mau bayar utang whoosh.  Jual aja kota solo. Kampung nya si jokowi,0,2025-11-15T09:21:45Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgyJbiZqji6BuvolxpN4AaABAg,@LifeHope-x4u,Ini Salah Luhut!!!!,1,2025-11-15T09:08:19Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgwGnCZja3kVES0yAyd4AaABAg,@budikurniawan2637,"Biarin aja kereta whoosh di ambil sm china,, suruh china pake jasa mata elang, biar kereta ny bisa di tarik di jalan😂",0,2025-11-15T04:42:12Z,neutral
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgydFRF6XoeE3Bb7ITl4AaABAg,@MazMajid95,"Pas kasus tomlembong kemaren katanya tetap jadi tersangka karena kebijakannya merugikan negara. Meskipun pada akhirnya ga jadi dihukum.
Trus yg buat kebijakan kereta cepat ni nasibnya kekmana, gada diproses juga kah kaya tomlembong. Toh sama2 kebijakannya merugikan negara",0,2025-11-15T04:03:53Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugwvy4bBWlEJDp-2Twh4AaABAg,@bocahwringinharjo2714,Adili!,0,2025-11-15T02:00:21Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgwEkRIcSr7OKGZ_Wdd4AaABAg,@BernadetaIka,"Harusnya jokowi lah yg tgg jawab,, dia dgn sadar udh sengaja & menyetujui hutang tsb, pdhal udh di ingatkan oleh pejabat& ekonom,",0,2025-11-14T16:30:06Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugy0PSbvDe5xfOOBEWR4AaABAg,@BudiSigit-j6v,smua pejabat yg terlibat kcic,0,2025-11-14T16:24:40Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,UgyIZFw0_60PSNrLYjN4AaABAg,@nizamarif7485,di per panjang kereta cepat itu cumak untuk nutupi kurupsine Jokowi sebetuli di kurupsi jokowi,0,2025-11-14T12:49:13Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugw5AUXM3Jt_kvFm4ux4AaABAg,@PUTRAMadura-o3s,Oh iya...Luhut ikat juga,0,2025-11-14T10:53:37Z,negative
1_Xrj0mb7K4,Bedah KEGILAAN Project Whoosh,Ugw5rZqDLKrHoY-Ds7F4AaABAg,@PUTRAMadura-o3s,Jokowi knp mau tanya lagi,0,2025-11-14T10:52:50Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwwuIuAFiNkXmDE3wF4AaABAg,@idahidayat-f2s,Usut org yg hiansti bangsa dan menyusahkan ngerih hidup ingin kaya hidup ya ga halal mungkin g takut hukum Alloh kpk aja lambat kasus org kecil maen hukum aja rakyat juga puya hukum yg korupsi keluarga ya g takut dan g jerih AJB alloh,0,2025-11-11T03:24:49Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgxXLnXXWjit12C9DaF4AaABAg,@lolgame5811,Kpk ga jujur ganti  dgn ahy saja jujur itu,0,2025-11-04T02:25:33Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugyh7QGD0xM_BU5WYoV4AaABAg,@lolgame5811,Rakyat tuntut hutang keretanya biar klar,0,2025-11-04T02:24:35Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwOXQ1oMFk4iRu38pN4AaABAg,@lolgame5811,Tuntut harus hutangnya jgn kadih ampun,0,2025-11-04T02:23:58Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgybNhJxM4ZvhATuTbd4AaABAg,@AnakSekolah,"Begini saya jelaskan bedanya yah : 
Karena bunga 3,5% ini harus bayar Utang 2T per tahun. 

Kalau bunga cuma 0,1 % utang pertahun cuma 57 Miliar. 

Ini asumsi sama biaya 122 Triliun. Kalau dengan Jepang biaya kemarin cuma 84 Triliun. Maka lebih rendah lagi.",0,2025-10-31T17:03:20Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwMqb0hPQ5YnBjLGZR4AaABAg,@nasirtanjung8554,Mungkin KPK purak2 tidak tau sdr ku kan dah jelas barapa kasus yg masuk ke KPK kurang mendengar kupingnya sdr ku,0,2025-10-31T04:31:33Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwYCc1hepkgYSfbfp94AaABAg,@muhtadimuhtadi497,"Hebat pa Zainur dan pa Agus semoga idealismenya membawa umur panjang dan sehat selalu, aamiin",0,2025-10-31T04:07:51Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzKOxhMKu_IgH0m2hh4AaABAg,@muhtadimuhtadi497,"Hati2 jangan bangun rute woosh lagi ke surabaya, sekarang woosh bandung saja rugi dan bingung ngangsur utangnya. Kalau bisa sekarang Indonesia jangan hutang lagi khawatir kedepan negara bangkrut. kereta cepat bukan kebutuhan karena nanti akan berdampak mengurangi penumpung travel, kereta parahyangan. jika dibuat jarak jauh sampai surabaya juga tidak layak bisnis karena sudah ada pesawat juga nanti akan berebut penumpang akhirnya sama2 rugi atau paling tidak menurun labanya jadi cari investasi yg jelas pasti menguntungkan misalnya dg penyehatan BUMN BUMD yg ada sekarang sehingga bisa menguntungkan negara",0,2025-10-31T03:21:06Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugx5pN4MFL8q2WN6taN4AaABAg,@IpungNee,KPK nga bakalan bisa.,0,2025-10-30T13:30:19Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwfPse5lDQRzg1rvPB4AaABAg,@InterMilan-z7h,Jelas rugiin negara' jelas nilai kerugian kalo kpk gak punya nyali bongkar usut kasus ini kpk  bubarin aja bikin beban uang negara saja gak ada guna nya giliran nyangkut orang orang tengik gitu jiper huuuuu,0,2025-10-30T13:28:40Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgycN7nsBE4-rkp2m3V4AaABAg,@MadtajiTaji,Koruptor berhati iblis idenger iblis nya marah lo iblis ga pernah korupsi  kumpul kebo  kebonya marah lo saya selalu jadi sasaran,0,2025-10-29T00:48:20Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwojDN7VxoK7dAYhwZ4AaABAg,@imamsuimamsu4150,Negara cuma bisa di taklukkan oleh seorang jokiwo.   Bagaimana gak hebat su jokiwo.,0,2025-10-28T05:30:23Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgxD37fPpCBvpISpMe14AaABAg,@Anggrainii-91,"Ketua KPK yg nunjuk Mulyono jadi ga mungkin berani KPK mau usut , hanya omong kosong aja KPK di depan wartawan,",0,2025-10-28T00:13:31Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgySvLN3zRuhyVvzeXB4AaABAg,@densiswo6857,KPK bubar ajaaaaaaaaaaaaaaaaa! mana aja nyali kau!,0,2025-10-27T14:09:03Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugzn-WHiGif6SJQRast4AaABAg,@mugiyonogiano2622,"Bila pada proyek WHOOSH ada praktik KORUPSI segera SIKAT ! Jangan sampai kalah cepat dgn  makhluk pemakan bangkai yg selama ini hidup dari menghasut dan MEMFITNAH yg mulai memanfaatkan WHOOSH jadi konten dan pansos.Ingat  bhw WHOOSH telah mentransformasi sistem perkeretaapian Indonesia dari jahiliah (lambat, rawan KECELAKAAN, telah menelan korban ribuan jiwa) menjadi modern,aman,nyaman ,cepat dan tepat waktu. Seharusnya teknologi WHOOSH segera dipelajari,dikuasai dan dikembangkan sendiri agar mandiri, bukan dihujat mengikuti hasutan dan fitnah makhluk pemakan bangkai.",0,2025-10-27T13:35:11Z,positive
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzV9IJamnDq-YxV6O94AaABAg,@erwinpewinp5865,"WIDI PORNOMO INI KALAU TIDAK TERBUKTI HARUS DICINCANG DAGING NYA DIKASIH SAMA IKAN HIU 
BIAR TIDAK SEMBARANGA BERBICARA",0,2025-10-27T12:39:32Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzF_UyJF7KbzvpjP4Z4AaABAg,@DeloDelon,Adili woi,0,2025-10-27T09:33:17Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugyg9RuNEuvzjmFmvER4AaABAg,@BasaruddinSiregar-u4f,"LBP adalah seorang penokoh yang mengatakan bahwa proyek kereta cepat Whoosh sudah dalam kondisi ""busuk"" sejak awal ia ditugaskan untuk mengurusnya. Pernyataan ini disampaikannya dalam sebuah diskusi pada pertengahan Oktober 2025.
 
Berikut adalah poin-poin utama dari pernyataannya :

# Kondisi keuangan yang bermasalah.
LBP, yang saat itu menjabat sebagai Menko, menjelaskan bahwa proyek Whoosh memiliki masalah keuangan yang buruk saat pertama kali berada di bawah pengawasannya.

# Audit dan restrukturisasi.
Untuk mengatasi masalah tersebut, pemerintah melakukan audit keuangan. Menurut LBP, pihak Tiongkok bersedia merestrukturisasi pinjaman proyek, yang totalnya mencapai Rp118 triliun, dengan jangka waktu hingga 60 tahun.

# Bukan kritik terhadap Whoosh.
Pernyataan LBP tidak bertujuan untuk mengkritik operasional kereta cepat itu sendiri, melainkan untuk menjelaskan kondisi finansial yang ia warisi saat pertama kali menangani proyek tersebut.

# Tidak meminta APBN.
Ia juga menegaskan bahwa tidak ada pihak yang meminta Anggaran Pendapatan dan Belanja Negara (APBN) untuk menanggung utang proyek tersebut.
 
Pernyataan ini menimbulkan kontroversi dan menuai kritik dari berbagai pihak. Beberapa pengamat menilai LBP terkesan ""cuci tangan"" dan melempar tanggung jawab terkait masalah proyek yang ia tangani sejak lama.",0,2025-10-27T09:08:34Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugzwxjg0msguz_JhOXx4AaABAg,@ardy_rich-3268,Pak Prabowo klo KPK tidak mampu menanangi kasus kereta cepat whoosh ini sebaiknya ganti semua orang2 KPK dgn orang2 yg berintegritas ?!? Kami rakyat muak ?!?,0,2025-10-27T07:08:48Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugw7MTRp7cf59f0g_Td4AaABAg,@irvanindrawan7951,ganti job aja KPK. jadi pengurus grab atau makan gratis. lebih cocok dong,0,2025-10-27T06:04:37Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugwj0yQ64obAvQYdAUx4AaABAg,@RohmatanAtan,pokok nyo yang di percaya rakyat nggek pecos harus mudur dari pada negara bayar orang tidak bisa kerja,0,2025-10-27T05:40:54Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugy3qHGMxhr6uLo6Va54AaABAg,@BllacckOppo,KPK & JAKSA AGUNG. jgn takut USUT TERLIBAT BIARPUN MANTAN JENDRAL  di belakang saudara ada pak PRABOWO & RAKYAT  yg siap BERGERAK,0,2025-10-27T05:00:58Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugwgf0iwppyLkjA4Ga54AaABAg,@eryadiyadi8964,Sy ga percaya kpk berani usut kc klu KPK ga. berani ganti Ahok aja,0,2025-10-27T04:06:54Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgxkbR_v4njJ87Sbiud4AaABAg,@triheriyastuti7035,Kpk gk bakal mau usut lebih baik ganti 5 komisioner kpk sekarang,0,2025-10-27T02:20:01Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwNmuGlxsRm5EGZ75N4AaABAg,@TsurugiChannel-s7,"Masa sampai ada kata ""DIMINTA"", lembaga ini dibuat kan memang buat ngurusi korupsi tanpa mandang kelas.
Kacau negeri ini banyak kutu busuknya.",0,2025-10-27T00:51:27Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzXLacCNz1w_-zEskd4AaABAg,@hekfndj,"Ketika ditanya wartawan jkwcmn senyum,TDk mnjawab tapi detak jantungnya berdetak sangat cepat.😂",0,2025-10-26T23:58:02Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwWdWsnjF0oxcRlpGF4AaABAg,@rljjatijati1659,Ayo kpk..punya nyali gak???😂😂😂,0,2025-10-26T23:17:02Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgyQoOG-3bdQNy7DXed4AaABAg,@nadiraariqa6356,Anak abah ini,0,2025-10-26T23:07:06Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgyfGi_tQmEIREvOzwd4AaABAg,@AbdulKarim-h3n4p,1 proyek aja buat pelihara 5 KPK juga kuat. Ga bakal BERES nih negara kalau cara kelola nya begini.,0,2025-10-26T22:14:10Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzDNjwMuhOIx07K2IV4AaABAg,@sriastuti2791,"SEPAK TERJANG MENKEU PURBAYA ""OK"" POSISI KPK SELAMA INI !! APA ? AL HASIL !! BAIKNYA BUBARIN AJA, TIDAK BEDA DG DPR > HABISI ANGGARAN NEGARA. MIKIR RAKYAT ? TIDAK SAMA SE X !! PERCUMAAH GK DA GUNANYA.",0,2025-10-26T21:49:38Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzzdRbnxSYQ5-Cgrah4AaABAg,@jhimmysianturi31,"INDONESIA MENGEMIS KERETA API CEPAT WHOOSH, DUGAAN KORUPSI APBN.

HANCUR.
TUMBANG.",0,2025-10-26T17:07:24Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwHSK8xKFlrnNbRnv54AaABAg,@syamsulrizal30,KPK YG PASTI AJAaaaaaa. Korup 1.3 t Kereta trans sulawesiiii. Kan besstiieee mengalihkan isuuueeee,1,2025-10-26T15:19:15Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgxRXWC_GGawlBmtgYd4AaABAg,@AminSultra,KPK  pasti sdah tau caranya jika mau pasti mudah diusut,2,2025-10-26T15:19:10Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzCR84xLdbflV6O7vB4AaABAg,@ahmadyoserizal5263,Ini baru babak awal korupsi yg dilakukan pemerintahan mulyono,2,2025-10-26T15:02:00Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgyZBkQXq051da_gMFB4AaABAg,@D-FO-300-subscribe,korupsi itu pengkhianatan,1,2025-10-26T14:47:54Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugz8BkcZOcjtH-dH5SV4AaABAg,@sabandibandi6159,Heran heran wakil rakyat DPR kok tutup mulut ada apa ya ?,2,2025-10-26T14:35:42Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwfiqleBJMMDDzcRSl4AaABAg,@supriatikno6244,"Sampai ayam tumbuh gigi KPK yg sekarang tdk akan menuntaskan project kereta cepat, kecuali diganti semua komisioner nya",3,2025-10-26T14:24:43Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgxRTA6NiKhRt754hGx4AaABAg,@BejoCell-w9n,Ini termul termul srmua ini,2,2025-10-26T13:42:50Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwVzGY_r1dT96-AwJh4AaABAg,@yonassamingun404,"KPK pasti sudah tahu siapa dalangnya,cuman tidak berani",1,2025-10-26T13:06:34Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgwlDegTjIRNhR3T8i14AaABAg,@Sutikno-k5l,mana bsa berani usut kereta cepat,1,2025-10-26T13:03:42Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgyaXTmXZExN-jDfET14AaABAg,@RezaNurkae,"Tak bisa di usut sudah terstruktur, sistematis, dan masiv",0,2025-10-26T12:53:20Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzslDlXv-3AHMPkjol4AaABAg,@amcgts2654,"Satu dana tapi banyak proyek, kereta cepat hanya umpan",1,2025-10-26T12:21:29Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugy3-O8nnkIZPhE6L-d4AaABAg,@kellytan4657,Betul banget,0,2025-10-26T12:11:12Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugzo-ViTNjlBqre-YHR4AaABAg,@diannatalia2813,😂😂😂emang berani????😂😂😂,2,2025-10-26T11:46:15Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgymSnvguVtflxXvodl4AaABAg,@alamsyah-r4k,"Oooo kpk masih ada,,",0,2025-10-26T11:26:05Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",Ugy4hoC3z3aN672uUTV4AaABAg,@RubyRuby-j9t,Masihbisa ketawa cunguk tiongkok,0,2025-10-26T11:25:26Z,neutral
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgzDohRjcPC72rxN8Vp4AaABAg,@slametragil8401,Klou dlu KPK punya Taji sekrg setelah di revisi jdi ompong,0,2025-10-26T10:42:47Z,negative
ScKSfYjttk0,"[FULL] Dugaan Korupsi Whoosh, Peneliti Tanggapi soal Pihak yang Harus Diusut KPK",UgyHYdzuysWx6PmZRFR4AaABAg,@teronyuda1213,"Harusnya  ĵangan paksa   ka whoosh bnyak moda lain, pdhal ka  d luar jawa, kalimntan, sulawesi, ppua, sumtŕa  ÿg sangat perlu.",0,2025-10-26T10:00:22Z,negative
